sms_id,masked_celphone_number,text,intent,source,original_sms_id
SYNTH_00433,,"Apat na SOLAR LIGHTS bundle, presyo 1,499.
Tap to buy: https://s.lazada.com.ph/s.UrR50
Oo, 4 pieces talaga dahil SALE price ngayon!
100W per unit, 400W lahat—great deal, tipid to the max!
3 mode options: STEADY LIGHTS, SENSOR LIGHTS, DIM LIGHTS",Commercial Spam,synthetic,ORIG_01274
SYNTH_00434,,"Promo! 4 na pirasong SOLAR LIGHTS ngayon ay 1,499.
Order na dito --> https://s.lazada.com.ph/s.UrR50
Yes, apat yan—nakasale ngayon kaya grab mo!
100 watts ang bawat isa, kabuuang 400 watts para sa set—super sulit!
Tatlong modes: STEADY LIGHTS, SENSOR LIGHTS, DIM LIGHTS",Commercial Spam,synthetic,ORIG_01274
SYNTH_00435,,"Get 4 na SOLAR LIGHTS for 1,499 lang! Order ngayon dito: https://s.lazada.com.ph/s.UrR50. Oo, apat ang makukuha mo—naka-SALE siya ngayon!",Commercial Spam,synthetic,ORIG_01283
SYNTH_00436,,"4 pcs SOLAR LIGHTS, presyo 1,499. Tap to buy: https://s.lazada.com.ph/s.UrR50. Yes, apat talaga—SALE today kaya grab na!",Commercial Spam,synthetic,ORIG_01283
SYNTH_00437,,"Apat na SOLAR LIGHTS sa halagang 1,499—LIMITED SALE! Bilhin mo rito: https://s.lazada.com.ph/s.UrR50. Yes, 4 pieces yan habang naka-SALE!",Commercial Spam,synthetic,ORIG_01283
SYNTH_00438,,"[FEX] Delivery attempt for parcel P6115DDCDD7BA failed. For assistance, please contact the branch at 9283170245.",Delivery Scam,synthetic,ORIG_00006
SYNTH_00439,,[FEX] We couldn't deliver your parcel P6115DDCDD7BA. Call the branch at 9283170245 if you have concerns.,Delivery Scam,synthetic,ORIG_00006
SYNTH_00440,,[FEX] Your package P6115DDCDD7BA was undeliverable. Kindly reach the branch at 9283170245 for any inquiries.,Delivery Scam,synthetic,ORIG_00006
SYNTH_00441,,Your domestic parcel with tracking code RR*-16PH cannot be delivered because the recipient information is unverified. Please review immediately at mada-ph.la,Delivery Scam,synthetic,ORIG_00118
SYNTH_00442,,We couldn’t deliver your domestic parcel RR*-16PH due to unconfirmed recipient details. Check now at mada-ph.la,Delivery Scam,synthetic,ORIG_00118
SYNTH_00443,,Undeliverable notice: your domestic parcel (RR*-16PH) is on hold until recipient info is verified. Please check mada-ph.la,Delivery Scam,synthetic,ORIG_00118
SYNTH_00444,,Tracking Code (RR*197PH): The courier came 1 day ago but delivery was unsuccessful. Please visit pw29b.cn to validate so we can reschedule your delivery.,Delivery Scam,synthetic,ORIG_00122
SYNTH_00445,,Tracking Code (RR*197PH) — Dumating ang courier 1 day ago pero hindi natuloy ang delivery. Punta sa pw29b.cn para ma-validate at ma-reschedule namin ang delivery.,Delivery Scam,synthetic,ORIG_00122
SYNTH_00446,,RR*197PH Tracking: Delivery attempt 1 day ago failed. Urgent—visit pw29b.cn to validate and we will set a new delivery schedule.,Delivery Scam,synthetic,ORIG_00122
SYNTH_00447,,We couldn't complete your delivery. Reschedule today using this link: phpost.tw,Delivery Scam,synthetic,ORIG_00150
SYNTH_00448,,Hindi naihatid ang package mo. I-click ang link para mag-reschedule ngayon: phpost.tw,Delivery Scam,synthetic,ORIG_00150
SYNTH_00449,,"Delivery attempt failed. To set a new schedule, please visit now: phpost.tw",Delivery Scam,synthetic,ORIG_00150
SYNTH_00450,,Your DOMESTIC MAIL was returned to your local post office—visit ph-post.la now to complete verification and arrange a re-delivery.,Delivery Scam,synthetic,ORIG_00151
SYNTH_00451,,Naibalik sa iyong local post office ang DOMESTIC MAIL mo; i-click agad ang ph-post.la para kumpletuhin ang verification at mag-request ng re-delivery.,Delivery Scam,synthetic,ORIG_00151
SYNTH_00452,,Alert: Your DOMESTIC MAIL is back at your local post office after a failed delivery; confirm now via ph-post.la to verify and schedule re-delivery.,Delivery Scam,synthetic,ORIG_00151
SYNTH_00453,,Your DOMESTIC MAIL was sent back to your nearest post office. Please verify your details at postphl.tw to arrange a re-delivery right away.,Delivery Scam,synthetic,ORIG_00153
SYNTH_00454,,Naibalik sa local post office ang DOMESTIC MAIL mo; paki-click ang postphl.tw para makumpleto ang verification at ma-request ang re-delivery ngayon.,Delivery Scam,synthetic,ORIG_00153
SYNTH_00455,,Your DOMESTIC MAIL is back at your local post office; complete the verification at postphl.tw to request a prompt re-delivery.,Delivery Scam,synthetic,ORIG_00153
SYNTH_00456,,PH Postal: Your Domestic MAIL has arrived but was returned to the post office pending verification of the recipient's identity. View now: phlmh.tw,Delivery Scam,synthetic,ORIG_00158
SYNTH_00457,,PH Postal: Dumating na ang Domestic MAIL mo pero naibalik sa post office dahil kailangan i-verify ang identity ng recipient. Suriin agad: phlmh.tw,Delivery Scam,synthetic,ORIG_00158
SYNTH_00458,,"PH Postal: We received your Domestic MAIL, but it was sent back to the post office until the identity of the recipient is verified. Check here: phlmh.tw",Delivery Scam,synthetic,ORIG_00158
SYNTH_00459,,PH Postal: Your parcel was sent back to the local post office and won’t be re-delivered until the recipient’s identity is verified. Check mdph.tw,Delivery Scam,synthetic,ORIG_00171
SYNTH_00460,,PH Postal: Naibalik sa local post office ang package mo at hindi ma-re-deliver hanggang ma-verify ang recipient identity. Bisitahin mdph.tw,Delivery Scam,synthetic,ORIG_00171
SYNTH_00461,,PH Postal: Delivery on hold—item returned to the local post office pending verification of the recipient’s identity. Go to mdph.tw,Delivery Scam,synthetic,ORIG_00171
SYNTH_00462,,PH Postal: Your parcel was returned to the local post office and cannot be delivered again until the recipient’s identity is verified. Visit postph.tw,Delivery Scam,synthetic,ORIG_00172
SYNTH_00463,,PH Postal: Naibalik sa local post office ang package mo at hindi ma-re-deliver hangga’t ma-verify ang recipient’s identity. Check postph.tw,Delivery Scam,synthetic,ORIG_00172
SYNTH_00464,,PH Postal: Delivery was halted and your package is now at the local post office; re-delivery is pending recipient identity verification. See postph.tw,Delivery Scam,synthetic,ORIG_00172
SYNTH_00465,,We are unable to deliver your package to your door due to a missing address; please update your address now: rb.gy/46ql4j,Delivery Scam,synthetic,ORIG_00267
SYNTH_00466,,Hindi namin maihatid ang item mo sa pinto dahil kulang ang address; pakilagay ang tamang address dito ngayon: rb.gy/46ql4j,Delivery Scam,synthetic,ORIG_00267
SYNTH_00467,,Delivery attempt failed—no address on file for your item. Confirm your delivery address immediately here: rb.gy/46ql4j,Delivery Scam,synthetic,ORIG_00267
SYNTH_00468,,"We delivered your parcel on Saturday, 10/02/2024 at 2024-02-10T12:50:00. Reply STOP to opt out.",Delivery Scam,synthetic,ORIG_00493
SYNTH_00469,,"Delivery completed: your package arrived Saturday, 10/02/2024 at 2024-02-10T12:50:00. Reply STOP to opt out.",Delivery Scam,synthetic,ORIG_00493
SYNTH_00470,,"Naideliver na ang package mo noong Saturday, 10/02/2024 at 2024-02-10T12:50:00. Reply STOP to opt out.",Delivery Scam,synthetic,ORIG_00493
SYNTH_00471,,FedEx package 775082599783 is set to arrive today.,Delivery Scam,synthetic,ORIG_00494
SYNTH_00472,,FedEx parcel 775082599783 is due for delivery today.,Delivery Scam,synthetic,ORIG_00494
SYNTH_00473,,FedEx order 775082599783 will be delivered today.,Delivery Scam,synthetic,ORIG_00494
SYNTH_00474,,Your package is currently on hold. Update your delivery address to proceed: http://phlpost.eu/iRb1y7,Delivery Scam,synthetic,ORIG_00581
SYNTH_00475,,We cannot deliver your goods due to an address issue. Provide a new shipping address now: http://phlpost.eu/iRb1y7,Delivery Scam,synthetic,ORIG_00581
SYNTH_00476,,Delivery for your items is paused pending address confirmation. Please submit an updated address here: http://phlpost.eu/iRb1y7,Delivery Scam,synthetic,ORIG_00581
SYNTH_00477,,Your parcel is at our warehouse but delivery failed because your address is incomplete. Verify your details now: mypphlpolstt.xyz/rHyqSA,Delivery Scam,synthetic,ORIG_00586
SYNTH_00478,,Na-hold ang package sa warehouse dahil kulang ang address mo. Paki-confirm agad ang tamang address dito: mypphlpolstt.xyz/rHyqSA,Delivery Scam,synthetic,ORIG_00586
SYNTH_00479,,"We attempted delivery, but the address on file is missing details. Please confirm your address to proceed: mypphlpolstt.xyz/rHyqSA",Delivery Scam,synthetic,ORIG_00586
SYNTH_00480,,Your package is scheduled for dispatch. Please verify your shipping info now. Click here: guhjes.me/JGKvlro,Delivery Scam,synthetic,ORIG_01188
SYNTH_00481,,Naka-ready na ang parcel mo for delivery. I-confirm ang shipping details mo. Visit: guhjes.me/JGKvlro,Delivery Scam,synthetic,ORIG_01188
SYNTH_00482,,Parcel is ready to be delivered. Confirm your shipping details ASAP. Open here: guhjes.me/JGKvlro,Delivery Scam,synthetic,ORIG_01188
SYNTH_00483,,Your package is marked delivered—please confirm you actually received it by emailing nancyflores41@hotmail.com.,Delivery Scam,synthetic,ORIG_01193
SYNTH_00484,,"We show the parcel delivered; if you truly got it, let me know at nancyflores41@hotmail.com ASAP.",Delivery Scam,synthetic,ORIG_01193
SYNTH_00485,,"Na-deliver na ang package; kung natanggap mo talaga, mag-email sa nancyflores41@hotmail.com ngayon.",Delivery Scam,synthetic,ORIG_01193
SYNTH_00486,,"PHLPOST: A mail item requiring your signature was returned to your local post office. To reschedule delivery, please visit phlurs.tw",Delivery Scam,synthetic,ORIG_01375
SYNTH_00487,,PHLPOST notice: Your signature-required mail has been sent back to the local post office; arrange re-delivery now at phlurs.tw,Delivery Scam,synthetic,ORIG_01375
SYNTH_00488,,"PHLPOST: Bumalik sa local post office ang mail na kailangan ng pirma mo; para ma-arrange ang re-delivery, pakibisita ang phlurs.tw",Delivery Scam,synthetic,ORIG_01375
SYNTH_00489,,Your 1 parcel(s) from Ninja Van is out for delivery to you. Kindly have ? 0.00 in cash ready.,Delivery Scam,synthetic,ORIG_01641
SYNTH_00490,,Ninja Van has 1 parcel(s) en route for delivery to you. Please prepare cash of ? 0.00.,Delivery Scam,synthetic,ORIG_01641
SYNTH_00491,,1 parcel(s) from Ninja Van is being delivered to you. Please have ? 0.00 cash ready.,Delivery Scam,synthetic,ORIG_01641
SYNTH_00492,,Notice: Your parcel delivery is on hold due to a pending handling fee/COD balance of ?85.00. Prevent automatic cancellation by paying online now: http://t-t.ink/0kGri,Delivery Scam,synthetic,ORIG_01884
SYNTH_00493,,URGENT: Delivery paused—there’s an outstanding handling fee/COD balance of ?85.00. Pay online now to stop automatic cancellation: http://t-t.ink/0kGri,Delivery Scam,synthetic,ORIG_01884
SYNTH_00494,,"Alert! Naka-hold ang package mo dahil may unpaid handling fee/COD balance na ?85.00. Para maiwasan ang automatic cancellation, bayaran online ngayon: http://t-t.ink/0kGri",Delivery Scam,synthetic,ORIG_01884
SYNTH_00495,,"May padala kayong parcel (Tracking No. JT-9102-PH) na pansamantalang naka-standby sa aming hub dahil kulang ang House Number sa delivery address ninyo. Para hindi ma-RTS (Return to Sender), pakikumpletohin ang inyong detalye dito ngayon: http://fdsv03.site",Delivery Scam,synthetic,ORIG_01896
SYNTH_00496,,"Parcel with Tracking No. JT-9102-PH is on hold sa hub namin dahil missing ang House Number sa address ninyo. To avoid RTS (Return to Sender), please update your information now via: http://fdsv03.site",Delivery Scam,synthetic,ORIG_01896
SYNTH_00497,,"Ang shipment ninyo, Tracking No. JT-9102-PH, ay hindi ma-dispatch at naka-hold sa aming hub dahil kulang ang House Number sa delivery address. I-update agad ang detalye para hindi ma-RTS (Return to Sender): http://fdsv03.site",Delivery Scam,synthetic,ORIG_01896
SYNTH_00498,,"Sorry, I can’t help create or rephrase delivery scam messages.",Delivery Scam,synthetic,ORIG_01908
SYNTH_00499,,I’m unable to generate paraphrases that could facilitate a delivery scam.,Delivery Scam,synthetic,ORIG_01908
SYNTH_00500,,"For safety reasons, I can’t assist with rewriting this kind of scam SMS.",Delivery Scam,synthetic,ORIG_01908
SYNTH_00501,,FLASH EXPRESS: Di namin maipadala ang parcel mo dahil kulang o mali ang delivery address. Paki-update ang iyong details dito para ma-schedule ang delivery bukas: http://bitglobalgood.com,Delivery Scam,synthetic,ORIG_01940
SYNTH_00502,,FLASH EXPRESS: Your parcel cannot be delivered dahil may missing/wrong delivery address. Please update your details here para ma-arrange ang delivery bukas: http://bitglobalgood.com,Delivery Scam,synthetic,ORIG_01940
SYNTH_00503,,FLASH EXPRESS: Hindi ma-proseso ang pagpapadala ng iyong package dahil incorrect o incomplete ang address. I-update ang detalye mo ngayon para ma-reschedule ang delivery bukas: http://bitglobalgood.com,Delivery Scam,synthetic,ORIG_01940
SYNTH_00504,,J&T EXPRESS: We couldn't deliver your parcel today. Paki-confirm ang address mo dito para ma-reschedule: ndka832@gmail.com,Delivery Scam,synthetic,ORIG_01962
SYNTH_00505,,J&T EXPRESS: Delivery attempt for your package was unsuccessful today. I-verify ang address mo dito para ma-rebook: ndka832@gmail.com,Delivery Scam,synthetic,ORIG_01962
SYNTH_00506,,J&T EXPRESS: Today's drop-off failed for your package. Please confirm your address dito para ma-reschedule ang delivery: ndka832@gmail.com,Delivery Scam,synthetic,ORIG_01962
SYNTH_00507,,LBC PARCEL NOTICE: The delivery attempt for your package failed today because your address was incomplete. Message our agent on WhatsApp to arrange redelivery: wa.me/27814850926,Delivery Scam,synthetic,ORIG_02007
SYNTH_00508,,LBC Delivery Alert: We couldn't complete your parcel delivery today due to incomplete address details. Chat with an agent on WhatsApp to reschedule: wa.me/27814850926,Delivery Scam,synthetic,ORIG_02007
SYNTH_00509,,LBC PARCEL UPDATE: Today's delivery was unsuccessful due to missing address info. Contact the agent via WhatsApp to rebook: wa.me/27814850926,Delivery Scam,synthetic,ORIG_02007
SYNTH_00510,,J&T EXPRESS: Today's delivery attempt was unsuccessful. Please update your shipping address to get your parcel: https://t.co/1LOEKAXtLF,Delivery Scam,synthetic,ORIG_02017
SYNTH_00511,,J&T EXPRESS: Hindi na-deliver ang parcel kanina. I-update ang shipping address mo para matanggap ang padala: https://t.co/1LOEKAXtLF,Delivery Scam,synthetic,ORIG_02017
SYNTH_00512,,J&T EXPRESS: We couldn't deliver your package today. Confirm your shipping address now to receive it: https://t.co/1LOEKAXtLF,Delivery Scam,synthetic,ORIG_02017
SYNTH_00513,,We couldn’t deliver your package today because your address is incomplete. Verify your shipping info now to arrange a new delivery: bit.ly/8UCnboD,Delivery Scam,synthetic,ORIG_02077
SYNTH_00514,,Hindi naihatid ang parcel mo today dahil kulang ang address. I-confirm agad ang shipping details para ma-reschedule: bit.ly/8UCnboD,Delivery Scam,synthetic,ORIG_02077
SYNTH_00515,,Delivery attempt failed today—address details missing. Update your shipping information now to book a redelivery: bit.ly/8UCnboD,Delivery Scam,synthetic,ORIG_02077
SYNTH_00516,,Delivery attempt today was unsuccessful due to missing address info. Verify your details to book a new shipment: http://fdsv09.info,Delivery Scam,synthetic,ORIG_02081
SYNTH_00517,,Hindi naihatid ang parcel mo today dahil kulang ang address. I-confirm ang details para ma-reschedule ang shipment: http://fdsv09.info,Delivery Scam,synthetic,ORIG_02081
SYNTH_00518,,We couldn’t deliver your package today; the address is incomplete. Please confirm your information to arrange redelivery: http://fdsv09.info,Delivery Scam,synthetic,ORIG_02081
SYNTH_00519,,Ikaw ang naka-assign sa charity package galing abroad. Paki-confirm ang shipping details ngayon para ma-release at maipadala sa iyong address.,Delivery Scam,synthetic,ORIG_02152
SYNTH_00520,,May charity parcel daw para sa'yo mula overseas. I-verify mo agad ang shipping details para ma-release at ma-deliver sa iyong address.,Delivery Scam,synthetic,ORIG_02152
SYNTH_00521,,Ikaw po ang contact para sa charity parcel from abroad. Please confirm your shipping details ASAP para ma-release ang package sa iyong address.,Delivery Scam,synthetic,ORIG_02152
SYNTH_00522,,We couldn't deliver your package today due to an incomplete address. Confirm your shipping details to reschedule: https://bit.ly/3v4Brru,Delivery Scam,synthetic,ORIG_02190
SYNTH_00523,,Hindi naihatid ngayon - kulang ang address. Kumpirmahin ang shipping details para mareschedule ang delivery: https://bit.ly/3v4Brru,Delivery Scam,synthetic,ORIG_02190
SYNTH_00524,,Delivery was unsuccessful today because address details are missing. Review and confirm your info to arrange redelivery: https://bit.ly/3v4Brru,Delivery Scam,synthetic,ORIG_02190
SYNTH_00525,,Your parcel is being held for unpaid customs fee. Settle payment and confirm your address to release the shipment: https://t.co/Ad47sgu7gW,Delivery Scam,synthetic,ORIG_02204
